date,SPX unhedged,single 30d 30-delta,ladder 30/60/90 50-delta,ladder 30/60/90 30-delta,ladder 30/60/90 10-delta,ladder 30/60/90 5-delta
2020-02-25,2.3970223134923065,2.141167324081151,2.158854364224204,1.9939640129382277,1.961890319223233,2.314219579383325
2020-02-26,2.3879651198430696,2.1135850854499147,2.142812938419341,1.9753792672263155,1.9430102986035365,2.301535390854122
2020-02-27,2.282504750812236,2.107731331112588,2.0914499917383647,1.9387033292612625,1.898927660469599,2.2349128598862458
2020-02-28,2.263700729479556,2.1519141854386103,2.101019072638564,1.9632406199899441,1.9412180013608618,2.2776761337350893
2020-03-02,2.3679197572488198,2.1780442096524393,2.164734796635343,2.003452254952524,1.9667567110094113,2.3197395550801945
2020-03-03,2.301362410347575,2.2101512925760094,2.1473443495773754,2.0073878442235986,1.9692676027893365,2.3022533972210253
2020-03-04,2.398485870164899,2.2303296274878925,2.207186439418975,2.049070460955879,2.0042299712662057,2.3554966029448803
2020-03-05,2.317124379329369,2.2926541606767694,2.198267877247088,2.077293714571654,2.0553147851506517,2.398309423621347
2020-03-06,2.2776083491693737,2.3567696132860565,2.208994666222569,2.1186324855001226,2.1510533773784126,2.5301815479599483
2020-03-09,2.104579169987127,2.472773896537502,2.181127906557157,2.1940322834267807,2.4897712647473296,3.0270232322641233
2020-03-10,2.2085376693434684,2.4547180803945823,2.224448128339302,2.1945975034013907,2.3444622127860817,2.7551890290047583
2020-03-11,2.100609942990253,2.4974238013804526,2.1997804616276717,2.228005651652686,2.5602173743923915,3.0218974271327412
2020-03-12,1.9008153006804385,2.6509330144213346,2.176954914597371,2.3354265966090693,3.254704394610222,4.428902790489838
2020-03-13,2.0773462882363756,2.6724327215055146,2.2677371027143676,2.365922915109897,3.067839116585362,3.982142272335485
2020-03-16,1.8283960644884447,3.0085443959124367,2.3387558658117817,2.6768012068178466,4.59157655536692,7.827155343897628
2020-03-17,1.9380172255256543,2.9845796213362994,2.395835800640334,2.692084787994401,4.416601754100101,7.08331568320181
2020-03-18,1.8375681971433822,3.0415524602981403,2.4408721668737683,2.833506406659658,5.034328901578295,8.66672212289936
2020-03-19,1.8462192729724758,3.055871766113897,2.452363533690834,2.8468462537599404,5.058029987145543,8.707524129807968
2020-03-20,1.766168086801937,2.923370625407777,2.3460302217883684,2.723408359467069,4.838716221936468,8.329970041079687
2020-03-23,1.7144302090357384,2.8377338203874145,2.2773059447743504,2.6436292207415533,4.696971554310195,8.085953078593482
2020-03-24,1.8752911788144422,3.103991736233455,2.490980226076969,2.8916747567701018,5.137677390725828,8.844639111394558
2020-03-25,1.8969226996873656,3.1397963423608957,2.5197137322989143,2.9250302823361753,5.196940601138887,8.946662198642569
2020-03-26,2.0153175381597497,3.335764096266349,2.6769795504481433,3.1075935928290592,5.521303287675255,9.505060612057013
2020-03-27,1.9474268987923737,3.223391156029321,2.586799293584369,3.00290710451329,5.3353053973955165,9.184860628699818
2020-03-30,2.0126969288297674,3.331426450040495,2.673498551819767,3.103552647117547,5.514123685138497,9.492700748139614
2020-03-31,1.9804680316312142,3.278081011368154,2.6306883757058808,3.053856104244396,5.425827169730305,9.340696105927384
2020-04-01,1.8930454238950527,3.1333786552548086,2.5145634828662877,2.9190515731840563,5.186318148262865,8.928375382437293
2020-04-02,1.9362624900386194,3.2049117684530968,2.571969425158803,2.9856917305317916,5.304718611149741,9.13220471721546
2020-04-03,1.9069530435848707,3.1563986198744707,2.5330372036572304,2.940496942968833,5.224420424883376,8.99396939708665
2020-04-06,2.041071538037148,3.3783922511350446,2.7111890135767145,3.1473059277307858,5.591860726640287,9.626526994005491
2020-04-07,2.0377996076748603,3.3729765349407774,2.706842854470526,3.142260653406764,5.5828967199642765,9.611095234085228
2020-04-08,2.107199779317109,3.4878480608693048,2.7990282479711133,3.24927482097741,5.773030229249105,9.938414788178468
2020-04-09,2.1377275792312878,3.5383778344476706,2.8395788284841235,3.2963482938272994,5.856666300905366,10.08239636083028
